STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_em,Employment indicator,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2013,,37011,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2014,,37247,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2015,,37464,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2016,,38305,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2017,,38553,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2018,,38641,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2019,,38967,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2020,,38082,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2021,,38524,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2022,,39337,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2023,,39718,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2024,,39683,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DE,Germany,2025,,39458,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2009,,2495,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2010,,2449,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2011,,2442,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2012,,2423,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2013,,2427,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2014,,2449,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2015,,2488,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2016,,2527,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2017,,2560,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2018,,2601,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2019,,2637,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2020,,2618,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2021,,2661,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2022,,2719,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2023,,2731,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2024,,2758,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,DK,Denmark,2025,,2759,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2009,,140007,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2010,,138733,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2011,,138957,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2012,,137931,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2013,,136982,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2014,,137734,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2015,,139069,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2016,,141230,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2017,,142950,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2018,,144579,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2019,,146015,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2020,,143145,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2021,,145352,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2022,,148968,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2023,,151044,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2024,,152551,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA20,Euro area – 20 countries (2023-2025),2025,,153592,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2009,,143154,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2010,,141726,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2011,,141846,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2012,,140785,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2013,,139834,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2014,,140622,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2015,,142004,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2016,,144144,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2017,,145978,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2018,,147604,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2019,,148917,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2020,,145936,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2021,,148128,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2022,,151799,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2023,,153857,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2024,,155363,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EA21,Euro area – 21 countries (from 2026),2025,,156392,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EE,Estonia,2009,,572,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EE,Estonia,2010,,552,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EE,Estonia,2011,,581,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EE,Estonia,2012,,593,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,EE,Estonia,2013,,599,,,,,
